consensus,mec_count,consumer_id,run_id,file,service_id,has_success,c_bid_collection_ms,c_winner_selection_ms,c_provider_deploy_ms,c_vxlan_setup_ms,c_postcheck_ms,c_total_ms
qbft,20,12,13,qbft/20-mecs/consumer_12_run_13.csv,service1757761516366,1,9803,311,39311,712,1058,51195
qbft,20,12,14,qbft/20-mecs/consumer_12_run_14.csv,service1757761650798,1,10643,293,29519,743,1054,42252
qbft,20,12,15,qbft/20-mecs/consumer_12_run_15.csv,service1757761784428,1,7284,310,39398,1242,1053,49287
qbft,20,12,16,qbft/20-mecs/consumer_12_run_16.csv,service1757761912315,1,9138,313,9256,1176,1051,20934
qbft,20,12,17,qbft/20-mecs/consumer_12_run_17.csv,service1757762040702,1,10756,299,34270,1083,1052,47460
qbft,20,12,18,qbft/20-mecs/consumer_12_run_18.csv,service1757762177437,1,9357,330,44179,628,1055,55550
qbft,20,12,19,qbft/20-mecs/consumer_12_run_19.csv,service1757762311515,1,9962,303,9258,1655,1051,22229
qbft,20,12,2,qbft/20-mecs/consumer_12_run_2.csv,service1757760108673,1,7836,333,44158,634,1055,54016
qbft,20,12,20,qbft/20-mecs/consumer_12_run_20.csv,service1757762440105,1,6065,298,39329,633,1046,47371
qbft,20,12,3,qbft/20-mecs/consumer_12_run_3.csv,service1757760241307,1,10117,385,39351,609,1057,51520
qbft,20,12,4,qbft/20-mecs/consumer_12_run_4.csv,service1757760370632,1,5936,313,39417,826,1051,47543
qbft,20,12,5,qbft/20-mecs/consumer_12_run_5.csv,service1757760497604,1,9167,314,39362,570,1068,50481
qbft,20,12,6,qbft/20-mecs/consumer_12_run_6.csv,service1757760628278,1,8573,326,39313,730,1050,49992
qbft,20,12,7,qbft/20-mecs/consumer_12_run_7.csv,service1757760497604,1,9167,314,39362,570,1068,50481
qbft,20,12,8,qbft/20-mecs/consumer_12_run_8.csv,service1757760866460,1,9801,316,39281,1013,1055,51466
qbft,20,12,9,qbft/20-mecs/consumer_12_run_9.csv,service1757760998646,1,7541,308,39461,642,1054,49007
qbft,20,13,1,qbft/20-mecs/consumer_13_run_1.csv,service1757759978415,1,10043,718,12140,744,1220,24870
qbft,20,13,10,qbft/20-mecs/consumer_13_run_10.csv,service1757761124966,1,7808,433,13255,423,1123,23044
qbft,20,13,11,qbft/20-mecs/consumer_13_run_11.csv,service1757761253612,1,8664,503,8200,337,1177,18882
qbft,20,13,12,qbft/20-mecs/consumer_13_run_12.csv,service1757761383804,1,9069,397,13447,378,1157,24449
qbft,20,13,13,qbft/20-mecs/consumer_13_run_13.csv,service1757761516513,1,10461,452,8490,434,1171,21008
qbft,20,13,14,qbft/20-mecs/consumer_13_run_14.csv,service1757761650880,1,11707,468,32951,338,1184,46651
qbft,20,13,15,qbft/20-mecs/consumer_13_run_15.csv,service1757761784726,1,7975,430,13393,340,1179,23318
qbft,20,13,16,qbft/20-mecs/consumer_13_run_16.csv,service1757761912665,1,9782,405,8481,290,1152,20111
qbft,20,13,17,qbft/20-mecs/consumer_13_run_17.csv,service1757762040832,1,11347,427,38348,371,1184,51678
qbft,20,13,18,qbft/20-mecs/consumer_13_run_18.csv,service1757762177237,1,9744,502,13584,412,1149,25391
qbft,20,13,19,qbft/20-mecs/consumer_13_run_19.csv,service1757762311390,1,10372,426,8586,305,1138,20828
qbft,20,13,2,qbft/20-mecs/consumer_13_run_2.csv,service1757760108410,1,8811,680,12757,624,1151,24024
qbft,20,13,20,qbft/20-mecs/consumer_13_run_20.csv,service1757762440983,1,6574,412,8570,365,1218,17140
qbft,20,13,3,qbft/20-mecs/consumer_13_run_3.csv,service1757760241766,1,10930,697,7652,391,1173,20844
qbft,20,13,4,qbft/20-mecs/consumer_13_run_4.csv,service1757760370117,1,6747,507,13147,469,1249,22120
qbft,20,13,5,qbft/20-mecs/consumer_13_run_5.csv,service1757760497169,1,10013,471,8133,310,1137,20064
qbft,20,13,6,qbft/20-mecs/consumer_13_run_6.csv,service1757760628424,1,9465,430,13017,345,1189,24446
qbft,20,13,7,qbft/20-mecs/consumer_13_run_7.csv,service1757760497169,1,10013,471,8133,310,1137,20064
qbft,20,13,8,qbft/20-mecs/consumer_13_run_8.csv,service1757760866723,1,10387,588,13100,371,1196,25643
qbft,20,13,9,qbft/20-mecs/consumer_13_run_9.csv,service1757760998132,1,8211,428,8565,353,1198,18758
qbft,20,14,1,qbft/20-mecs/consumer_14_run_1.csv,service1757759978340,1,10080,738,11951,752,1240,24761
qbft,20,14,10,qbft/20-mecs/consumer_14_run_10.csv,service1757761124499,1,7857,463,13164,382,1161,23028
qbft,20,14,11,qbft/20-mecs/consumer_14_run_11.csv,service1757761253595,1,8592,402,8302,410,1186,18892
qbft,20,14,12,qbft/20-mecs/consumer_14_run_12.csv,service1757761383741,1,8932,438,13549,325,1203,24447
qbft,20,14,13,qbft/20-mecs/consumer_14_run_13.csv,service1757761516251,1,10559,415,13568,328,1180,26051
qbft,20,14,14,qbft/20-mecs/consumer_14_run_14.csv,service1757761650720,1,11825,501,32867,537,1139,46870
qbft,20,14,15,qbft/20-mecs/consumer_14_run_15.csv,service1757761784507,1,7724,518,13551,346,1187,23327
qbft,20,14,16,qbft/20-mecs/consumer_14_run_16.csv,service1757761912751,1,9618,351,13760,337,1217,25283
qbft,20,14,17,qbft/20-mecs/consumer_14_run_17.csv,service1757762040951,1,11298,419,38411,353,1179,51663
qbft,20,14,18,qbft/20-mecs/consumer_14_run_18.csv,service1757762177428,1,9766,452,13585,352,1183,25338
qbft,20,14,19,qbft/20-mecs/consumer_14_run_19.csv,service1757762311566,1,10484,430,13605,380,1196,26096
qbft,20,14,2,qbft/20-mecs/consumer_14_run_2.csv,service1757760108390,1,8682,561,12857,381,1195,23676
qbft,20,14,20,qbft/20-mecs/consumer_14_run_20.csv,service1757762440412,1,6715,413,8538,386,1182,17235
qbft,20,14,3,qbft/20-mecs/consumer_14_run_3.csv,service1757760241800,1,10917,667,12742,328,1159,25814
qbft,20,14,4,qbft/20-mecs/consumer_14_run_4.csv,service1757760370220,1,6844,466,13103,733,1193,22340
qbft,20,14,5,qbft/20-mecs/consumer_14_run_5.csv,service1757760497176,1,9939,516,13100,627,1217,25399
qbft,20,14,6,qbft/20-mecs/consumer_14_run_6.csv,service1757760628197,1,9345,398,13199,329,1191,24462
qbft,20,14,7,qbft/20-mecs/consumer_14_run_7.csv,service1757760497176,1,9939,516,13100,627,1217,25399
qbft,20,14,8,qbft/20-mecs/consumer_14_run_8.csv,service1757760866896,1,10334,416,13545,318,1141,25754
qbft,20,14,9,qbft/20-mecs/consumer_14_run_9.csv,service1757760998544,1,8179,499,13443,284,1155,23560
qbft,20,15,1,qbft/20-mecs/consumer_15_run_1.csv,service1757759978719,1,9895,684,12286,494,1224,24583
qbft,20,15,10,qbft/20-mecs/consumer_15_run_10.csv,service1757761124629,1,7900,451,8400,289,1161,18201
qbft,20,15,11,qbft/20-mecs/consumer_15_run_11.csv,service1757761253577,1,8377,398,13556,355,1235,23922
qbft,20,15,12,qbft/20-mecs/consumer_15_run_12.csv,service1757761383444,1,9020,409,8189,324,1162,19105
qbft,20,15,13,qbft/20-mecs/consumer_15_run_13.csv,service1757761516562,1,10344,619,8319,357,1188,20828
qbft,20,15,14,qbft/20-mecs/consumer_15_run_14.csv,service1757761650127,1,11465,391,38277,311,1163,51607
qbft,20,15,15,qbft/20-mecs/consumer_15_run_15.csv,service1757761784287,1,7765,509,8306,290,1179,18050
qbft,20,15,16,qbft/20-mecs/consumer_15_run_16.csv,service1757761912879,1,9788,467,13468,356,1214,25293
qbft,20,15,17,qbft/20-mecs/consumer_15_run_17.csv,service1757762040973,1,11336,489,43246,283,1145,56500
qbft,20,15,18,qbft/20-mecs/consumer_15_run_18.csv,service1757762177213,1,9746,465,8685,270,1184,20350
qbft,20,15,19,qbft/20-mecs/consumer_15_run_19.csv,service1757762311980,1,10475,408,13628,380,1209,26100
qbft,20,15,2,qbft/20-mecs/consumer_15_run_2.csv,service1757760108861,1,8631,626,7690,378,1174,18502
qbft,20,15,20,qbft/20-mecs/consumer_15_run_20.csv,service1757762440971,1,6654,420,13591,280,1199,22145
qbft,20,15,3,qbft/20-mecs/consumer_15_run_3.csv,service1757760241847,1,10769,553,8028,359,1217,20927
qbft,20,15,4,qbft/20-mecs/consumer_15_run_4.csv,service1757760370729,1,6782,575,7919,379,1183,16838
qbft,20,15,5,qbft/20-mecs/consumer_15_run_5.csv,service1757760497864,1,9956,496,13082,386,1217,25138
qbft,20,15,6,qbft/20-mecs/consumer_15_run_6.csv,service1757760628390,1,9301,434,8050,418,1181,19386
qbft,20,15,7,qbft/20-mecs/consumer_15_run_7.csv,service1757760497864,1,9956,496,13082,386,1217,25138
qbft,20,15,8,qbft/20-mecs/consumer_15_run_8.csv,service1757760866140,1,10219,472,8267,562,1235,20755
qbft,20,15,9,qbft/20-mecs/consumer_15_run_9.csv,service1757760998594,1,8141,531,8464,331,1267,18736
qbft,20,16,1,qbft/20-mecs/consumer_16_run_1.csv,service1757759978426,1,8617,377,39064,1008,1056,50122
qbft,20,16,10,qbft/20-mecs/consumer_16_run_10.csv,service1757761124242,1,7105,337,39419,590,1080,48531
qbft,20,16,11,qbft/20-mecs/consumer_16_run_11.csv,service1757761253213,1,7928,303,39467,738,1049,49486
qbft,20,16,12,qbft/20-mecs/consumer_16_run_12.csv,service1757761383842,1,8342,335,39192,539,1055,49463
qbft,20,16,13,qbft/20-mecs/consumer_16_run_13.csv,service1757761516863,1,9783,308,39545,689,1073,51398
qbft,20,16,14,qbft/20-mecs/consumer_16_run_14.csv,service1757761650735,1,10823,325,34144,1186,1065,47543
qbft,20,16,15,qbft/20-mecs/consumer_16_run_15.csv,service1757761784217,1,7318,298,39441,1168,1062,49287
qbft,20,16,16,qbft/20-mecs/consumer_16_run_16.csv,service1757761912540,1,9146,323,39375,731,1053,50629
qbft,20,16,17,qbft/20-mecs/consumer_16_run_17.csv,service1757762040351,1,10810,316,34211,1047,1057,47441
qbft,20,16,18,qbft/20-mecs/consumer_16_run_18.csv,service1757762177333,1,9353,344,34195,659,1083,45634
qbft,20,16,19,qbft/20-mecs/consumer_16_run_19.csv,service1757762311183,1,9764,319,34439,901,1055,46478
qbft,20,16,2,qbft/20-mecs/consumer_16_run_2.csv,service1757760108240,1,7837,321,39340,616,1057,49171
qbft,20,16,20,qbft/20-mecs/consumer_16_run_20.csv,service1757762440444,1,6069,311,39449,642,1050,47521
qbft,20,16,3,qbft/20-mecs/consumer_16_run_3.csv,service1757760241163,1,10059,332,34351,1089,1056,46887
qbft,20,16,4,qbft/20-mecs/consumer_16_run_4.csv,service1757760370543,1,5949,327,34260,1148,1060,42745
qbft,20,16,5,qbft/20-mecs/consumer_16_run_5.csv,service1757760497432,1,9012,327,34464,1046,1052,45901
qbft,20,16,6,qbft/20-mecs/consumer_16_run_6.csv,service1757760628923,1,8587,324,39189,675,1054,49829
qbft,20,16,7,qbft/20-mecs/consumer_16_run_7.csv,service1757760497432,1,9012,327,34464,1046,1052,45901
qbft,20,16,8,qbft/20-mecs/consumer_16_run_8.csv,service1757760866883,1,9830,319,39254,998,1061,51462
qbft,20,16,9,qbft/20-mecs/consumer_16_run_9.csv,service1757760998834,1,7544,314,34433,968,1056,44316
qbft,20,1,1,qbft/20-mecs/consumer_1_run_1.csv,service1757759978698,1,8757,402,38765,390,1105,49420
qbft,20,1,10,qbft/20-mecs/consumer_1_run_10.csv,service1757761124233,1,7158,310,34367,314,1097,43246
qbft,20,1,11,qbft/20-mecs/consumer_1_run_11.csv,service1757761253109,1,7935,337,34339,335,1063,44009
qbft,20,1,12,qbft/20-mecs/consumer_1_run_12.csv,service1757761383339,1,8362,327,39188,332,1083,49292
qbft,20,1,13,qbft/20-mecs/consumer_1_run_13.csv,service1757761516927,1,9968,335,44154,335,1069,55862
qbft,20,1,14,qbft/20-mecs/consumer_1_run_14.csv,service1757761650685,1,10803,307,29208,340,1072,41731
qbft,20,1,15,qbft/20-mecs/consumer_1_run_15.csv,service1757761784829,1,7296,333,34234,320,1078,43261
qbft,20,1,16,qbft/20-mecs/consumer_1_run_16.csv,service1757761912432,1,9149,363,34227,336,1079,45155
qbft,20,1,17,qbft/20-mecs/consumer_1_run_17.csv,service1757762040987,1,10818,322,29225,345,1070,41780
qbft,20,1,18,qbft/20-mecs/consumer_1_run_18.csv,service1757762177515,1,9325,297,29393,362,1077,40454
qbft,20,1,19,qbft/20-mecs/consumer_1_run_19.csv,service1757762311473,1,9785,289,39535,344,1070,51024
qbft,20,1,2,qbft/20-mecs/consumer_1_run_2.csv,service1757760108300,1,7986,343,34021,347,1081,43779
qbft,20,1,20,qbft/20-mecs/consumer_1_run_20.csv,service1757762440137,1,6113,300,34421,356,1065,42255
qbft,20,1,3,qbft/20-mecs/consumer_1_run_3.csv,service1757760241605,1,10043,363,39244,328,1060,51038
qbft,20,1,4,qbft/20-mecs/consumer_1_run_4.csv,service1757760370430,1,6126,317,39103,371,1080,46997
qbft,20,1,5,qbft/20-mecs/consumer_1_run_5.csv,service1757760497627,1,9197,361,39302,345,1084,50289
qbft,20,1,6,qbft/20-mecs/consumer_1_run_6.csv,service1757760627490,1,8576,318,9170,341,1064,19470
qbft,20,1,7,qbft/20-mecs/consumer_1_run_7.csv,service1757760497627,1,9197,361,39302,345,1084,50289
qbft,20,1,8,qbft/20-mecs/consumer_1_run_8.csv,service1757760866179,1,9757,329,39355,318,1064,50823
qbft,20,1,9,qbft/20-mecs/consumer_1_run_9.csv,service1757760998688,1,7761,322,39232,363,1070,48748
qbft,20,2,1,qbft/20-mecs/consumer_2_run_1.csv,service1757759978425,1,8881,544,28541,397,1069,39433
qbft,20,2,10,qbft/20-mecs/consumer_2_run_10.csv,service1757761124741,1,7162,385,19183,387,1086,28203
qbft,20,2,11,qbft/20-mecs/consumer_2_run_11.csv,service1757761253224,1,7807,452,19247,330,1127,28964
qbft,20,2,12,qbft/20-mecs/consumer_2_run_12.csv,service1757761383106,1,8391,361,9048,411,1083,19294
qbft,20,2,13,qbft/20-mecs/consumer_2_run_13.csv,service1757761516359,1,9813,368,24172,359,1080,35794
qbft,20,2,14,qbft/20-mecs/consumer_2_run_14.csv,service1757761650458,1,10917,321,24160,392,1072,36862
qbft,20,2,15,qbft/20-mecs/consumer_2_run_15.csv,service1757761784182,1,7304,375,9163,318,1086,18247
qbft,20,2,16,qbft/20-mecs/consumer_2_run_16.csv,service1757761912188,1,9174,378,19232,359,1097,30240
qbft,20,2,17,qbft/20-mecs/consumer_2_run_17.csv,service1757762040645,1,10691,428,19186,360,1077,31743
qbft,20,2,18,qbft/20-mecs/consumer_2_run_18.csv,service1757762177320,1,9420,343,24105,353,1109,35330
qbft,20,2,19,qbft/20-mecs/consumer_2_run_19.csv,service1757762311112,1,9985,394,29079,390,1100,40949
qbft,20,2,2,qbft/20-mecs/consumer_2_run_2.csv,service1757760108118,1,8223,384,18738,405,1080,28830
qbft,20,2,20,qbft/20-mecs/consumer_2_run_20.csv,service1757762440545,1,6111,372,19211,336,1105,27136
qbft,20,2,3,qbft/20-mecs/consumer_2_run_3.csv,service1757760241215,1,10120,420,24089,384,1090,36103
qbft,20,2,4,qbft/20-mecs/consumer_2_run_4.csv,service1757760370516,1,5968,355,24160,399,1108,31991
qbft,20,2,5,qbft/20-mecs/consumer_2_run_5.csv,service1757760497382,1,9372,381,13947,373,1098,25171
qbft,20,2,6,qbft/20-mecs/consumer_2_run_6.csv,service1757760627910,1,8650,374,18996,360,1081,29462
qbft,20,2,7,qbft/20-mecs/consumer_2_run_7.csv,service1757760497382,1,9372,381,13947,373,1098,25171
qbft,20,2,8,qbft/20-mecs/consumer_2_run_8.csv,service1757760866654,1,9872,337,24245,418,1065,35937
qbft,20,2,9,qbft/20-mecs/consumer_2_run_9.csv,service1757760998857,1,7853,399,24046,434,1075,33808
qbft,20,3,1,qbft/20-mecs/consumer_3_run_1.csv,service1757759978960,1,8879,496,43539,295,1079,54289
qbft,20,3,10,qbft/20-mecs/consumer_3_run_10.csv,service1757761124627,1,7168,349,34364,312,1114,43308
qbft,20,3,11,qbft/20-mecs/consumer_3_run_11.csv,service1757761253410,1,7995,343,29251,289,1093,38972
qbft,20,3,12,qbft/20-mecs/consumer_3_run_12.csv,service1757761383448,1,8403,351,39207,275,1090,49327
qbft,20,3,13,qbft/20-mecs/consumer_3_run_13.csv,service1757761516308,1,9989,347,29237,283,1060,40916
qbft,20,3,14,qbft/20-mecs/consumer_3_run_14.csv,service1757761650196,1,10850,332,19092,331,1076,31682
qbft,20,3,15,qbft/20-mecs/consumer_3_run_15.csv,service1757761784947,1,7317,338,39205,260,1066,48187
qbft,20,3,16,qbft/20-mecs/consumer_3_run_16.csv,service1757761912448,1,9156,422,34119,334,1092,45124
qbft,20,3,17,qbft/20-mecs/consumer_3_run_17.csv,service1757762040462,1,10787,326,24247,334,1077,36772
qbft,20,3,18,qbft/20-mecs/consumer_3_run_18.csv,service1757762177582,1,9379,340,39160,310,1108,50298
qbft,20,3,19,qbft/20-mecs/consumer_3_run_19.csv,service1757762311438,1,9957,394,39184,310,1094,50941
qbft,20,3,2,qbft/20-mecs/consumer_3_run_2.csv,service1757760108549,1,8091,530,38780,326,1059,48787
qbft,20,3,20,qbft/20-mecs/consumer_3_run_20.csv,service1757762440411,1,6327,311,34143,309,1088,42178
qbft,20,3,3,qbft/20-mecs/consumer_3_run_3.csv,service1757760241980,1,10057,356,34327,295,1086,46122
qbft,20,3,4,qbft/20-mecs/consumer_3_run_4.csv,service1757760370792,1,6132,337,29065,316,1074,36925
qbft,20,3,5,qbft/20-mecs/consumer_3_run_5.csv,service1757760497177,1,9236,380,39228,295,1083,50223
qbft,20,3,6,qbft/20-mecs/consumer_3_run_6.csv,service1757760627696,1,8614,344,39155,273,1083,49470
qbft,20,3,7,qbft/20-mecs/consumer_3_run_7.csv,service1757760497177,1,9236,380,39228,295,1083,50223
qbft,20,3,8,qbft/20-mecs/consumer_3_run_8.csv,service1757760866311,1,9840,338,29217,346,1078,40819
qbft,20,3,9,qbft/20-mecs/consumer_3_run_9.csv,service1757760998592,1,7755,340,24119,301,1063,33579
qbft,20,4,1,qbft/20-mecs/consumer_4_run_1.csv,service1757759978833,1,8775,475,18551,312,1078,29192
qbft,20,4,10,qbft/20-mecs/consumer_4_run_10.csv,service1757761124241,1,7286,392,24092,324,1095,33190
qbft,20,4,11,qbft/20-mecs/consumer_4_run_11.csv,service1757761253764,1,8026,390,24205,323,1086,34031
qbft,20,4,12,qbft/20-mecs/consumer_4_run_12.csv,service1757761383817,1,8419,330,19192,353,1073,29368
qbft,20,4,13,qbft/20-mecs/consumer_4_run_13.csv,service1757761516738,1,9790,346,14342,302,1118,25899
qbft,20,4,14,qbft/20-mecs/consumer_4_run_14.csv,service1757761650537,1,10857,374,14071,310,1075,26687
qbft,20,4,15,qbft/20-mecs/consumer_4_run_15.csv,service1757761784470,1,7381,367,19052,297,1072,28170
qbft,20,4,16,qbft/20-mecs/consumer_4_run_16.csv,service1757761912328,1,9010,418,24255,365,1093,35141
qbft,20,4,17,qbft/20-mecs/consumer_4_run_17.csv,service1757762040918,1,10843,409,14200,301,1074,26828
qbft,20,4,18,qbft/20-mecs/consumer_4_run_18.csv,service1757762177107,1,9482,380,29017,298,1103,40281
qbft,20,4,19,qbft/20-mecs/consumer_4_run_19.csv,service1757762311385,1,9973,442,19020,316,1079,30831
qbft,20,4,2,qbft/20-mecs/consumer_4_run_2.csv,service1757760108981,1,7959,428,14044,317,1077,23826
qbft,20,4,20,qbft/20-mecs/consumer_4_run_20.csv,service1757762440209,1,6334,331,18994,301,1117,27078
qbft,20,4,3,qbft/20-mecs/consumer_4_run_3.csv,service1757760241834,1,10162,377,13983,276,1074,25872
qbft,20,4,4,qbft/20-mecs/consumer_4_run_4.csv,service1757760370910,1,6001,494,24055,383,1080,32014
qbft,20,4,5,qbft/20-mecs/consumer_4_run_5.csv,service1757760497896,1,9124,472,19130,317,1122,30166
qbft,20,4,6,qbft/20-mecs/consumer_4_run_6.csv,service1757760627623,1,8670,404,24199,385,1077,34736
qbft,20,4,7,qbft/20-mecs/consumer_4_run_7.csv,service1757760497896,1,9124,472,19130,317,1122,30166
qbft,20,4,8,qbft/20-mecs/consumer_4_run_8.csv,service1757760866240,1,9863,366,19078,344,1093,30744
qbft,20,4,9,qbft/20-mecs/consumer_4_run_9.csv,service1757760998739,1,7750,359,14110,338,1076,23634
qbft,20,5,1,qbft/20-mecs/consumer_5_run_1.csv,service1757759978586,1,9029,499,8286,341,1092,19248
qbft,20,5,10,qbft/20-mecs/consumer_5_run_10.csv,service1757761124124,1,7369,357,28993,326,1080,38126
qbft,20,5,11,qbft/20-mecs/consumer_5_run_11.csv,service1757761253492,1,7775,356,19258,343,1094,28826
qbft,20,5,12,qbft/20-mecs/consumer_5_run_12.csv,service1757761383653,1,8293,350,24379,405,1067,34495
qbft,20,5,13,qbft/20-mecs/consumer_5_run_13.csv,service1757761516364,1,10092,308,18980,316,1065,30761
qbft,20,5,14,qbft/20-mecs/consumer_5_run_14.csv,service1757761650846,1,10799,388,9164,371,1056,21778
qbft,20,5,15,qbft/20-mecs/consumer_5_run_15.csv,service1757761784604,1,7379,350,29235,306,1088,38358
qbft,20,5,16,qbft/20-mecs/consumer_5_run_16.csv,service1757761912717,1,9169,441,29067,309,1088,40074
qbft,20,5,17,qbft/20-mecs/consumer_5_run_17.csv,service1757762040946,1,10821,449,8999,360,1078,21708
qbft,20,5,18,qbft/20-mecs/consumer_5_run_18.csv,service1757762177867,1,9239,311,9379,335,1088,20352
qbft,20,5,19,qbft/20-mecs/consumer_5_run_19.csv,service1757762311761,1,10023,397,24228,327,1100,36076
qbft,20,5,2,qbft/20-mecs/consumer_5_run_2.csv,service1757760108851,1,7941,415,18886,393,1075,28710
qbft,20,5,20,qbft/20-mecs/consumer_5_run_20.csv,service1757762440979,1,6186,350,29313,313,1068,37230
qbft,20,5,3,qbft/20-mecs/consumer_5_run_3.csv,service1757760241366,1,10083,395,18992,338,1076,30885
qbft,20,5,4,qbft/20-mecs/consumer_5_run_4.csv,service1757760370573,1,6239,359,24044,363,1072,32078
qbft,20,5,5,qbft/20-mecs/consumer_5_run_5.csv,service1757760497754,1,9036,396,24420,358,1092,35302
qbft,20,5,6,qbft/20-mecs/consumer_5_run_6.csv,service1757760627375,1,8668,397,24181,396,1080,34723
qbft,20,5,7,qbft/20-mecs/consumer_5_run_7.csv,service1757760497754,1,9036,396,24420,358,1092,35302
qbft,20,5,8,qbft/20-mecs/consumer_5_run_8.csv,service1757760866574,1,9848,354,29099,393,1080,40775
qbft,20,5,9,qbft/20-mecs/consumer_5_run_9.csv,service1757760998296,1,7832,324,29149,416,1068,38790
qbft,20,6,1,qbft/20-mecs/consumer_6_run_1.csv,service1757759978318,1,8869,480,28628,312,1087,39376
qbft,20,6,10,qbft/20-mecs/consumer_6_run_10.csv,service1757761124358,1,7205,337,24212,291,1079,33124
qbft,20,6,11,qbft/20-mecs/consumer_6_run_11.csv,service1757761253982,1,7934,349,29317,311,1100,39012
qbft,20,6,12,qbft/20-mecs/consumer_6_run_12.csv,service1757761383107,1,8365,363,34311,327,1075,44442
qbft,20,6,13,qbft/20-mecs/consumer_6_run_13.csv,service1757761516883,1,9798,335,24264,311,1074,35783
qbft,20,6,14,qbft/20-mecs/consumer_6_run_14.csv,service1757761650244,1,10767,305,24170,364,1081,36687
qbft,20,6,15,qbft/20-mecs/consumer_6_run_15.csv,service1757761784861,1,7301,345,24184,290,1073,33193
qbft,20,6,16,qbft/20-mecs/consumer_6_run_16.csv,service1757761912156,1,8986,340,34552,336,1078,45293
qbft,20,6,17,qbft/20-mecs/consumer_6_run_17.csv,service1757762040219,1,10807,331,24245,337,1082,36802
qbft,20,6,18,qbft/20-mecs/consumer_6_run_18.csv,service1757762177300,1,9370,322,39202,320,1075,50289
qbft,20,6,19,qbft/20-mecs/consumer_6_run_19.csv,service1757762311173,1,9985,366,34313,332,1068,46064
qbft,20,6,2,qbft/20-mecs/consumer_6_run_2.csv,service1757760108444,1,7903,376,34175,348,1070,43872
qbft,20,6,20,qbft/20-mecs/consumer_6_run_20.csv,service1757762440651,1,6099,348,24379,274,1060,32161
qbft,20,6,3,qbft/20-mecs/consumer_6_run_3.csv,service1757760241715,1,10041,433,29307,328,1072,41182
qbft,20,6,4,qbft/20-mecs/consumer_6_run_4.csv,service1757760370491,1,5978,318,9208,336,1088,16929
qbft,20,6,5,qbft/20-mecs/consumer_6_run_5.csv,service1757760497812,1,9233,392,29075,347,1085,40133
qbft,20,6,6,qbft/20-mecs/consumer_6_run_6.csv,service1757760627504,1,8630,370,34098,379,1077,44555
qbft,20,6,7,qbft/20-mecs/consumer_6_run_7.csv,service1757760497812,1,9233,392,29075,347,1085,40133
qbft,20,6,8,qbft/20-mecs/consumer_6_run_8.csv,service1757760866636,1,9770,340,9381,303,1075,20870
qbft,20,6,9,qbft/20-mecs/consumer_6_run_9.csv,service1757760998778,1,7737,322,34214,339,1067,43679
